1.8
20.6
3.9
7.3
1.8
0.3
2.9
4.9
0.5
0
0.4
2.3
0
0
0
0
0.5
0.1
5.3
1.9
10.9
0
2.5
0
0
0
0.7
0
0
0
0
0
1
0
10.9
3
3.3
1
8.3
2.7
2.5
0
0
0
0
1.6
1.5
22.7
0.3
15
0.1
1.2
0
0
0
0
4.3
1.2
0.1
0
0
0
0
0
0
0
0
0
0
0.7
0
4.9
0.2
0
0.4
4.2
0
28.3
5
0.1
1.4
2.5
0
2.2
0
0
0.1
0
0
0.2
0
0
0
0
0.2
0
0
0
0
11.6
9.7
4.6
0
15.7
0.9
0.9
0.6
5.3
18.5
0
0
3.7
0
1.7
6.8
0
0
0
0
0.2
11.8
0
0
0.2
25.8
4.4
1.4
1.6
0.1
0.2
3.9
5.8
4.5
0
0
3.9
2
0
0
2.5
5.1
1
0.4
0
17
0
0
10.4
9
0.2
0
0
0
0.7
1.7
2.2
4.7
0
2.6
0
1.5
4.1
0.2
15
0.6
0
0.4
1.8
1.4
0
0
0
0
0
0
0
0
19.1
1.7
19
0.3
31.1
14.3
3.1
0.2
0
15.1
0
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0.5
0
0
0
1.5
0.7
0
1.2
3.6
8.4
7.3
0.8
13
8.8
1
23.7
14.7
17.2
0.7
0
0
0
0
0
0
0
0
5
0.8
0
0
17.6
0
0.5
1.8
0
0
0.2
0
0.1
0.1
0.3
0
0
1.1
0.8
0
0.4
7.7
18.8
1.4
0.5
7.1
0.2
0
0
0.1
0.2
3.2
0.3
9.6
1
0
0.5
0
0
0
1.1
0.1
0
0
8.7
23.6
2.7
0.2
2.2
1.3
0.7
14.9
0.6
2.1
0
0
0
0
0
0
0.1
1.6
0
0
0
4.1
3.9
0
0
0
0
0
0
0
0.2
0.2
0
0
0.1
0
0.2
11.6
3.9
4.7
12.4
19.7
11.7
0
0
10.1
14.4
1.5
5.6
0
0
0
0
0
0
0
0
0
0
0
0.1
0
8.8
2.5
11.9
12.4
11.7
12.5
23.4
8.8
0.2
0
0.4
30.5
22.2
9.5
1.1
21.7
0.8
3.6
0
6.5
0
0
12.5
5.1
0.9
1.2
3.5
0.6
0
0.2
0.4
0
0
0
0.3
0.4
3.3
12.5
2.4
7.7
0.6
2.2
3.1
13.8
0.1
9.5
1.9
8.2
3
29.2
12
0.3
1.9
0
0
0
0
0
0
0.9
6.3
1.4
0.2
1.5
0.1
2.8
7.6
2.6
6.6
0.5
1.3
5.5
0.5
2.4
0
0
0
0
1.4
3.4
4
0
0
4.8
0.2
0.8
0
0
0
0
0
0.9
0
0
0
0
0
0
0
3.5
0
2.4
0
0
0
7.2
0.3
6.8
0.5
2.4
1.9
0.3
2
5.7
1
8.6
0
0
0
0.1
2.6
2.3
5.6
6.8
11.9
1.7
2.7
0
0
0
0.1
0
1.8
0
10.2
5.1
0
9.6
0.7
0
0.1
0.8
0
16.9
0.3
0
0
0
0
0
0
0
0.1
0
0
2.7
1
1.1
4.2
0
0.2
0.2
0
0.1
0
1.2
9.8
40.6
0
2.8
0
3.4
5
0.2
3
0.4
5.8
3.1
1.3
9.8
4.6
0.7
3
0.4
0
0.6
8.8
0
0.3
3.4
0.5
0
2.5
0
0
0
0
0.1
0
1.4
0.2
2.7
2.5
0
0
0
8
5.6
0.8
0.1
1.4
0.2
0
0.1
0
2.2
0.2
0.4
2
0.2
4.5
0
0
0
0
0.1
6.4
5.3
1.7
0.1
0
11.3
0
5
5.2
2.1
0.5
1.9
0.2
10.8
5.6
19.3
56
2
6.4
0.9
0.5
11.7
0.1
18
13.2
0.6
1.9
35.2
4.6
0
0.1
6.9
4.4
2.6
27.5
3.5
4.4
0
9.1
0.4
13.8
5
13.2
0
5.7
12.5
0
4.7
5.6
6.4
3.8
1.4
0.1
0
0.4
0.4
0
11.6
37
4.1
0
0
0.2
0.3
0.1
0
0
0
0
0
0
29.6
1.5
0
1.4
0.1
5.3
3.2
0.4
1.1
0.6
5.4
1.6
0
0
0
0
0
0
0
0
1.2
0.4
0
1.4
5.4
12.6
0.1
0
0
0.9
1.3
0.1
0
0.2
1.8
0.2
0.6
0.5
0.5
0
1
2.8
0
0
0
0
0
0
0
1.9
8
18.1
17.3
4.2
6.2
0
3.5
0
0.2
46.3
22.2
8.4
13
2.4
7.8
1.4
1.1
0.6
0
0
0
0
0
0
0
0
2.3
1.2
12.2
28.2
13.6
